orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
CPD__45__14389[c],CPD-14389,MNXM737557,MNXM737557[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Resolution__45__of__45__Recombinational__45__Junction[c],Resolution-of-Recombinational-Junction,MNXM21548,MNXM21548[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD1F__45__140[c],CPD1F-140,MNXM732120,MNXM732120[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
tRNA__45__precursors[c],tRNA-precursors,MNXM5965,MNXM5965[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
mature__45__tRNA[c],mature-tRNA,MNXM3657,MNXM3657[c],c,TRUE,MetanetX conversion,TRUE,metanetx
SS__45__Oligoribonucleotides[c],SS-Oligoribonucleotides,MNXM1372611,MNXM1372611[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__236[c],CPD-236,MNXM738405,MNXM738405[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
5__45__Phospho__45__terminated__45__DNAs[c],5-Phospho-terminated-DNAs,MNXM14929,5-Phospho-terminated-DNAs[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__14390[c],CPD-14390,MNXM731393,MNXM731393[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RNASE__45__III__45__MRNA__45__PROCESSING__45__SUBSTRATE[c],RNASE-III-MRNA-PROCESSING-SUBSTRATE,MNXM21624,MNXM21624[c],c,TRUE,MetanetX conversion,TRUE,metanetx
Pi[e],Pi,MNXM9,MNXM9[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__2751[c],CPD-2751,MNXM10273,MNXM10273[c],c,TRUE,MetanetX conversion,TRUE,metanetx
D__45__GLUCOSAMINE__45__6__45__P[c],D-GLUCOSAMINE-6-P,MNXM730219,D-GLUCOSAMINE-6-P[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__205[e],CPD-205,MNXM2555,MNXM2555[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
K__43__[e],K+,MNXM95,MNXM95[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
PROPIONATE[e],PROPIONATE,MNXM1094052,MNXM1094052[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
N__45__ACETYL__45__D__45__GLUCOSAMINE__45__6__45__P[c],N-ACETYL-D-GLUCOSAMINE-6-P,MNXM731091,MNXM731091[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__2747[c],CPD-2747,MNXM731443,MNXM731443[c],c,TRUE,MetanetX conversion,TRUE,metanetx
PYRUVATE[e],PYRUVATE,MNXM23,MNXM23[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__3188[c],CPD-3188,MNXM12319,MNXM12319[c],c,TRUE,MetanetX conversion,TRUE,metanetx
QUINATE[e],QUINATE,MNXM736788,MNXM736788[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__1099[e],CPD-1099,MNXM1108339,MNXM1108339[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__8613[c],CPD-8613,MNXM726067,MNXM726067[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Red__45__NADPH__45__Hemoprotein__45__Reductases[e],Red-NADPH-Hemoprotein-Reductases,MNXM728238,Red-NADPH-Hemoprotein-Reductases[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Reduced__45__ferredoxins[e],Reduced-ferredoxins,MNXM169,MNXM169[e],e,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__2749[c],CPD-2749,MNXM741162,MNXM741162[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RIBOFLAVIN[e],RIBOFLAVIN,MNXM270,MNXM270[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
R__45__3__45__hydroxydodecanoyl__45__ACPs[c],R-3-hydroxydodecanoyl-ACPs,MNXM12844,MNXM12844[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
OCTANOL[c],OCTANOL,MNXM2410,MNXM2410[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__371[c],CPD-371,MNXM2705,MNXM2705[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7616[c],CPD-7616,MNXM2779,MNXM2779[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__4__45__DIHYDROXYBENZOATE[c],3-4-DIHYDROXYBENZOATE,MNXM204,MNXM204[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
THZ__45__P[c],THZ-P,MNXM960,MNXM960[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
AMINO__45__HYDROXYMETHYL__45__METHYLPYRIMIDINE__45__PP[c],AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP,MNXM1135,MNXM1135[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
THIAMINE__45__P[c],THIAMINE-P,MNXM662,MNXM662[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
THIAMINE__45__PYROPHOSPHATE[c],THIAMINE-PYROPHOSPHATE,MNXM256,MNXM256[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__611[c],CPD-611,MNXM1341,MNXM1341[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
THIAMINE[c],THIAMINE,MNXM730135,MNXM730135[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
PYRIDINE[c],PYRIDINE,MNXM1292,MNXM1292[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
THZ[c],THZ,MNXM962,MNXM962[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
2__45__CARBOXY__45__D__45__ARABINITOL[c],2-CARBOXY-D-ARABINITOL,MNXM735143,MNXM735143[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
2__45__CARBOXY__45__D__45__ARABINITOL__45__1__45__PHOSPHATASE[c],2-CARBOXY-D-ARABINITOL-1-PHOSPHATASE,MNXM735962,MNXM735962[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
ACETYL__45__P[c],ACETYL-P,MNXM280,MNXM280[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
3__45__KETOBUTYRATE[c],3-KETOBUTYRATE,MNXM729595,MNXM729595[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
L__45__PIPECOLATE[c],L-PIPECOLATE,MNXM684,MNXM684[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Alpha__45__1__45__3__45__Branched__45__Arabinans[c],Alpha-1-3-Branched-Arabinans,MNXM743786,MNXM743786[c],c,TRUE,MetanetX conversion,TRUE,metanetx
L__45__RHAMNONATE[c],L-RHAMNONATE,MNXM2248,MNXM2248[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
L__45__RHAMNONO__45__14__45__LACTONE[c],L-RHAMNONO-14-LACTONE,MNXM1929,MNXM1929[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD1F__45__129[c],CPD1F-129,MNXM1108250,MNXM1108250[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7850[c],CPD-7850,MNXM3591,MNXM3591[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
GERANIOL[c],GERANIOL,MNXM740315,MNXM740315[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__7857[c],CPD-7857,MNXM1107746,MNXM1107746[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7860[c],CPD-7860,MNXM734801,MNXM734801[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7849[c],CPD-7849,MNXM3530,MNXM3530[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__15637[c],CPD-15637,MNXM147861,MNXM147861[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15653[c],CPD-15653,MNXM147782,MNXM147782[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15668[c],CPD-15668,MNXM147823,MNXM147823[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15667[c],CPD-15667,MNXM147860,MNXM147860[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15654[c],CPD-15654,MNXM147742,MNXM147742[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15655[c],CPD-15655,MNXM147382,MNXM147382[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__13665[c],CPD-13665,MNXM739001,MNXM739001[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
5__45__BETA__45__ANDROSTANE__45__317__45__DIONE[c],5-BETA-ANDROSTANE-317-DIONE,MNXM727351,MNXM727351[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__125[c],CPD-125,MNXM1791,MNXM1791[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__14077[c],CPD-14077,MNXM102107,MNXM102107[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
R__45__3__45__hydroxycerotoyl__45__ACPs[c],R-3-hydroxycerotoyl-ACPs,MNXM12843,MNXM12843[c],c,TRUE,MetanetX conversion,TRUE,metanetx
NONAPRENYL__45__4__45__HYDROXYBENZOATE[c],NONAPRENYL-4-HYDROXYBENZOATE,MNXM733462,MNXM733462[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Trans__45__D2__45__hexacos__45__2__45__enoyl__45__ACPs[c],Trans-D2-hexacos-2-enoyl-ACPs,MNXM13130,MNXM13130[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__107[c],CPD-107,MNXM1412,MNXM1412[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__9863[c],CPD-9863,MNXM6743,MNXM6743[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Cerotoyl__45__ACPs[c],Cerotoyl-ACPs,MNXM10911,MNXM10911[c],c,TRUE,MetanetX conversion,TRUE,metanetx
NA__43__[e],NA+,MNXM27,MNXM27[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD__45__14392[c],CPD-14392,MNXM728462,MNXM728462[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Sphingomyelins[e],Sphingomyelins,MNXM730807,MNXM730807[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, chebi"
CPD__45__11541[c],CPD-11541,MNXM5105,MNXM5105[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Starch[e],Starch,MNXM725911,MNXM725911[e],e,TRUE,MetanetX conversion,FALSE,metanetx
STEARIC_ACID[e],STEARIC_ACID,MNXM236,MNXM236[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__14018[c],CPD-14018,MNXM1449,MNXM1449[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Sterols[e],Sterols,MNXM740643,MNXM740643[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, chebi"
5Z8Z11Z14Z17Z__45__EICOSAPENTAENOATE[c],5Z8Z11Z14Z17Z-EICOSAPENTAENOATE,MNXM727959,MNXM727959[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Steryl__45__Esters[e],Steryl-Esters,MNXM738601,MNXM738601[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
SUC[e],SUC,MNXM25,MNXM25[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
SUCROSE[e],SUCROSE,MNXM731284,MNXM731284[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__6951[c],CPD-6951,MNXM5814,MNXM5814[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
SULFATE[e],SULFATE,MNXM58,MNXM58[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
HS[e],HS,MNXM730578,MNXM730578[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
FERULOYL__45__COA[c],FERULOYL-COA,MNXM1370322,MNXM1370322[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__501[c],CPD-501,MNXM2310,MNXM2310[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
UTP[c],UTP,MNXM121,MNXM121[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
UDP__45__D__45__GALACTURONATE[c],UDP-D-GALACTURONATE,MNXM1092,MNXM1092[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__8633[c],CPD-8633,MNXM4767,MNXM4767[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__8634[c],CPD-8634,MNXM6181,MNXM6181[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__12231[c],CPD-12231,MNXM10536,MNXM10536[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__12261[c],CPD-12261,MNXM15411,MNXM15411[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__15377[c],CPD-15377,MNXM734573,CPD-15377[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__9868[c],CPD-9868,MNXM9977,MNXM9977[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__12279[c],CPD-12279,MNXM1984,MNXM1984[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__108[c],CPD-108,MNXM828,MNXM828[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
RNASE__45__III__45__PROCESSING__45__PRODUCT__45__MRNA[c],RNASE-III-PROCESSING-PRODUCT-MRNA,MNXM21625,MNXM21625[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__9866[c],CPD-9866,MNXM8068,MNXM8068[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
mRNA__45__Fragments[c],mRNA-Fragments,MNXM19465,MNXM19465[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RNA__45__DNA__45__hybrids[c],RNA-DNA-hybrids,MNXM741354,MNXM741354[c],c,TRUE,MetanetX conversion,TRUE,metanetx
DNA__45__Holder[c],DNA-Holder,MNXM634,MNXM634[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg"
CPD__45__2961[c],CPD-2961,MNXM734080,MNXM734080[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
CPD0__45__2352[c],CPD0-2352,MNXM6226,MNXM6226[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD0__45__2353[c],CPD0-2353,MNXM8464,MNXM8464[c],c,TRUE,MetanetX conversion,TRUE,metanetx
tRNA__45__fragment[c],tRNA-fragment,MNXM164495,MNXM164495[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RNA__45__Containing__45__Guanosine[c],RNA-Containing-Guanosine,MNXM744035,MNXM744035[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RNA__45__3prime__45__Guanosine__45__3prime__45__P[c],RNA-3prime-Guanosine-3prime-P,MNXM1101039,MNXM1101039[c],c,TRUE,MetanetX conversion,TRUE,metanetx
5Prime__45__OH__45__Terminated__45__RNAs[c],5Prime-OH-Terminated-RNAs,MNXM729271,5Prime-OH-Terminated-RNAs[c],c,TRUE,MetanetX conversion,TRUE,metanetx
G__45__5__45__prime__45__PP__45__5__45__prime__45__DNA[c],G-5-prime-PP-5-prime-DNA,MNXM163710,MNXM163710[c],c,TRUE,MetanetX conversion,TRUE,metanetx
3__45__KETOACYL__45__COA[c],3-KETOACYL-COA,MNXM728002,MNXM728002[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__9872[c],CPD-9872,MNXM10366,MNXM10366[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__9870[c],CPD-9870,MNXM9853,MNXM9853[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
RNA__45__Ligase__45__L__45__lysine[c],RNA-Ligase-L-lysine,MNXM163736,MNXM163736[c],c,TRUE,MetanetX conversion,TRUE,metanetx
L__45__3__45__HYDROXYACYL__45__COA[c],L-3-HYDROXYACYL-COA,MNXM729188,MNXM729188[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
RNA__45__Ligase__45__L__45__lysine__45__adenylate[c],RNA-Ligase-L-lysine-adenylate,MNXM162645,RNA-Ligase-L-lysine-adenylate[c],c,TRUE,MetanetX conversion,TRUE,metanetx
PORPHOBILINOGEN[c],PORPHOBILINOGEN,MNXM554,MNXM554[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
5__45__Phospho__45__RNA[c],5-Phospho-RNA,MNXM727580,5-Phospho-RNA[c],c,TRUE,MetanetX conversion,TRUE,metanetx
HYDROXYMETHYLBILANE[c],HYDROXYMETHYLBILANE,MNXM547,MNXM547[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
A__45__5__45__prime__45__PP__45__5__45__prime__45__RNA[c],A-5-prime-PP-5-prime-RNA,MNXM726500,A-5-prime-PP-5-prime-RNA[c],c,TRUE,MetanetX conversion,TRUE,metanetx
RNA__45__Holder[c],RNA-Holder,MNXM90337,MNXM90337[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg"
3Prime__45__OH__45__Terminated__45__RNAs[c],3Prime-OH-Terminated-RNAs,MNXM164528,MNXM164528[c],c,TRUE,MetanetX conversion,TRUE,metanetx
DATP[c],DATP,MNXM286,MNXM286[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
ERYTHROSE__45__4P[c],ERYTHROSE-4P,MNXM258,MNXM258[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
3__45__DEOXY__45__D__45__ARABINO__45__HEPTULOSONATE__45__7__45__P[c],3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P,MNXM1219,MNXM1219[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
Oxidized__45__Flavoproteins[c],Oxidized-Flavoproteins,MNXM729100,Oxidized-Flavoproteins[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Reduced__45__Flavoproteins[c],Reduced-Flavoproteins,MNXM728238,Reduced-Flavoproteins[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
ALPHA__45__GLUCOSE__45__16__45__BISPHOSPHATE[c],ALPHA-GLUCOSE-16-BISPHOSPHATE,MNXM1723,MNXM1723[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__8614[c],CPD-8614,MNXM726099,MNXM726099[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__3483[c],CPD-3483,MNXM18601,MNXM18601[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__3481[c],CPD-3481,MNXM97214,MNXM97214[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
GLC__45__D__45__LACTONE[e],GLC-D-LACTONE,MNXM728418,MNXM728418[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
Glucopyranose[e],Glucopyranose,MNXM735619,MNXM735619[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, chebi"
CPD__45__4184[c],CPD-4184,MNXM736087,MNXM736087[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__1826[c],CPD-1826,MNXM4226,MNXM4226[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
2__45__DEHYDROPANTOATE[c],2-DEHYDROPANTOATE,MNXM959,MNXM959[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
L__45__PANTOATE[c],L-PANTOATE,MNXM593,MNXM593[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
HMP[c],HMP,MNXM874,MNXM874[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CROTONATE[c],CROTONATE,MNXM731386,MNXM731386[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
Dodec__45__2__45__enoyl__45__ACPs[c],Dodec-2-enoyl-ACPs,MNXM728709,MNXM728709[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Thiocarboxyadenylated__45__ThiS__45__Proteins[c],Thiocarboxyadenylated-ThiS-Proteins,MNXM1134874,MNXM1134874[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__13575[c],CPD-13575,MNXM1369836,MNXM1369836[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
SO3[e],SO3,MNXM726339,MNXM726339[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, chebi"
Elemental__45__Sulfur[e],Elemental-Sulfur,MNXM729434,MNXM729434[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
ACETOIN[c],ACETOIN,MNXM1092472,MNXM1092472[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, chebi"
L__45__RHAMNOFURANOSE[c],L-RHAMNOFURANOSE,MNXM3040,MNXM3040[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
DIACETYL[c],DIACETYL,MNXM1467,MNXM1467[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
TARTRATE[e],TARTRATE,MNXM737997,MNXM737997[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
THIAMINE[e],THIAMINE,MNXM730135,MNXM730135[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
Triacylglycerides[e],Triacylglycerides,MNXM732991,MNXM732991[e],e,TRUE,MetanetX conversion,FALSE,metanetx
UBIQUINONE__45__6[e],UBIQUINONE-6,MNXM1372479,MNXM1372479[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
UBIQUINONE__45__8[e],UBIQUINONE-8,MNXM1369704,MNXM1369704[e],e,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
URACIL[e],URACIL,MNXM1369194,MNXM1369194[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__10353[c],CPD-10353,MNXM664,MNXM664[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
UREA[e],UREA,MNXM117,MNXM117[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
L__45__XYLULOSE[c],L-XYLULOSE,MNXM1372160,MNXM1372160[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, bigg, kegg, chebi"
URIDINE[e],URIDINE,MNXM288,MNXM288[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, bigg, kegg, chebi"
CPD__45__13357[c],CPD-13357,MNXM734,MNXM734[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
VALERATE[e],VALERATE,MNXM3382,MNXM3382[e],e,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
CPD__45__7953[c],CPD-7953,MNXM4117,MNXM4117[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7952[c],CPD-7952,MNXM10209,MNXM10209[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__7951[c],CPD-7951,MNXM14562,MNXM14562[c],c,TRUE,MetanetX conversion,TRUE,metanetx
STRICTOSIDINE__45__AGLYCONE[c],STRICTOSIDINE-AGLYCONE,MNXM3362,MNXM3362[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__21552[c],CPD-21552,MNXM5660,MNXM5660[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
GEISSOSCHIZINE[c],GEISSOSCHIZINE,MNXM733707,MNXM733707[c],c,TRUE,MetanetX conversion,FALSE,"metanetx, kegg, chebi"
POLYNEURIDINE__45__ALDEHYDE[c],POLYNEURIDINE-ALDEHYDE,MNXM1372704,MNXM1372704[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7117[c],CPD-7117,MNXM1368715,MNXM1368715[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__7139[c],CPD-7139,MNXM1372221,MNXM1372221[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
HIF__45__alpha__45__subunit__45__L__45__asparagines[c],HIF-alpha-subunit-L-asparagines,MNXM7711,HIF-alpha-subunit-L-asparagines[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
HIF__45__alpha__45__subunit__45__3S__45__OH__45__ASN[c],HIF-alpha-subunit-3S-OH-ASN,MNXM742161,MNXM742161[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__8815[c],CPD-8815,MNXM734540,MNXM734540[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__15895[c],CPD-15895,MNXM729957,CPD-15895[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
4__45__METHYLCATECHOL[c],4-METHYLCATECHOL,MNXM961,MNXM961[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__387[c],CPD-387,MNXM1372353,MNXM1372353[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD__45__12288[c],CPD-12288,MNXM163676,MNXM163676[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__10664[c],CPD-10664,MNXM14919,MNXM14919[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Glucosyl__45__acyl__45__sphinganines[c],Glucosyl-acyl-sphinganines,MNXM114351,MNXM114351[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
Glucosyl__45__acyl__45__sphingosines[c],Glucosyl-acyl-sphingosines,MNXM1372231,MNXM1372231[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
R__45__6__45__HYDROXYNICOTINE[c],R-6-HYDROXYNICOTINE,MNXM2303,MNXM2303[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
3__45__Prime__45__Phosphate__45__Terminated__45__RNAs[c],3-Prime-Phosphate-Terminated-RNAs,MNXM1134734,MNXM1134734[c],c,TRUE,MetanetX conversion,TRUE,metanetx
CPD__45__14407[c],CPD-14407,MNXM729584,MNXM729584[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, chebi"
CPD__45__8120[c],CPD-8120,MNXM1371276,MNXM1371276[c],c,TRUE,MetanetX conversion,TRUE,"metanetx, kegg, chebi"
CPD0__45__2350[c],CPD0-2350,MNXM8462,MNXM8462[c],c,TRUE,MetanetX conversion,TRUE,metanetx
