taxonomy_id,Species of interest,temperature_preference,pH_preference
280333,Bradyrhizobium pachyrhizi,11,4.28300043011213
280871,Mycolicibacterium llatzerense,22.0666666666667,5.35207126739257
281093,Prosthecochloris sp. GSB1,26.5,8.13789583370125
281105,Kitasatospora viridis,41.1333333333333,8.88413397239917
281186,Nonomuraea kuesteri,41.1333333333333,8.88413397239917
281252,Roseibium marinum,17.8333333333333,4.00202030673139
281362,Dechloromonas denitrificans,0.5,4.57539153833332
281456,Thermincola ferriacetica,14.8,3.80261688978808
281697,uncultured Methylobacillus sp.,0.5,3.23118289914827
281739,Idiomarina seosinensis,14.133333333333301,3.54781498754196
281842,Entophlyctis helioformis,22.9,8.61273064255262
281847,Rozella allomycis,14.8,2.3890637174486
282197,Jannaschia rubra,41.1333333333333,8.33788275629021
282199,Nereida ignava,11.2333333333333,3.43687662950921
282683,Salipiger thiooxidans,34.7333333333333,8.33788275629021
283877,Leucobacter chromiireducens,41.1333333333333,8.61273064255262
283878,Leucobacter aridicollis,41.1333333333333,7.71016265527533
283923,Pseudoxanthomonas kaohsiungensis,25.2666666666667,5.87539153833332
284028,Streptomyces fulvorobeus,41.1333333333333,8.61273064255262
284033,Streptomyces indiaensis,41.1333333333333,8.33788275629021
284036,Streptomyces mutomycini,34.6666666666667,2.3890637174486
284039,Streptomyces spororaveus,41.1333333333333,7.84765031493402
284042,Streptomyces violaceorubidus,41.1333333333333,7.71016265527533
284043,Streptomyces spinoverrucosus,41.1333333333333,8.61273064255262
284577,Halomonas taeanensis,14.8,4.18030629561811
284581,Priestia koreensis,31.2666666666667,3.24438292494113
285279,Pseudovibrio ascidiaceicola,21.6333333333333,4.00202030673139
285351,Flavimobilis marinus,41.1333333333333,8.33633642433281
285446,Streptomyces gelaticus,41.1333333333333,8.33788275629021
285458,Streptomyces agglomeratus,41.1333333333333,8.61273064255262
285514,Streptomyces xylophagus,35.7333333333333,8.61273064255262
285515,Streptomyces albospinus,41.1333333333333,8.61273064255262
285531,Streptomyces rubradiris,41.1333333333333,8.61273064255262
285535,Streptomyces fulvoviolaceus,41.1333333333333,8.61273064255262
285545,Kitasatospora atroaurantiaca,41.1333333333333,8.61273064255262
285557,Streptomyces caniferus,41.1333333333333,8.61273064255262
285562,Streptomyces coelicoflavus,41.1333333333333,8.33788275629021
285564,Streptomyces ardesiacus,41.1333333333333,8.33788275629021
285568,Streptomyces bungoensis,41.1333333333333,8.61273064255262
285574,Streptomyces erythrochromogenes,41.1333333333333,7.92457206871526
285578,Streptomyces angustmyceticus,41.1333333333333,8.61273064255262
285665,Micromonospora coriariae,41.1333333333333,7.32170460156407
285676,Micromonospora saelicesensis,41.1333333333333,7.71016265527533
285811,Pseudopyrenochaeta lycopersici,23.7333333333333,3.74834229268757
285983,Mesobacillus subterraneus,16.3333333333333,3.43687662950921
286133,uncultured Sutterella sp.,24.3333333333333,8.61273064255262
286138,uncultured Dorea sp.,15,3.03986226495913
286438,Agromyces hippuratus,37.6666666666667,7.71016265527533
286727,Azospirillum oryzae,41.1333333333333,8.61273064255262
287098,Yoonia rosea,14.133333333333301,3.60426985034207
287099,Salegentibacter flavus,14.133333333333301,3.23878638802314
287609,Neoroseomonas lacus,16.7,4.3798848809173
287986,Amycolatopsis rifamycinica,41.1333333333333,6.44108436987036
288000,Bradyrhizobium sp. BTAi1,0.5,4.18030629561811
288004,Beggiatoa leptomitoformis,14.133333333333301,2.58603382790421
288019,Yeosuana aromativorans,13.4,2.58603382790421
288426,Paracoccus marinus,41.1333333333333,8.33788275629021
288669,Aspergillus vadensis,6.36666666666667,3.80261688978808
288768,Bordetella ansorpii,22.4,8.61273064255262
288992,Pedobacter caeni,11,3.52642016665964
289003,Pseudomonas borbori,0.5,4.07748461172744
289370,Pseudomonas argentinensis,41.1333333333333,8.33788275629021
290055,Faecalicatena fissicatena,15.1666666666667,4.2581551832849
290109,Xenorhabdus innexi,12.7,2.91439260508263
290292,Penicillium occitanis (nom. inval.),32.3666666666667,8.33788275629021
290399,Arthrobacter sp. FB24,31.2666666666667,8.33788275629021
290400,Jannaschia sp. CCS1,0.5,4.57539153833332
290513,Prosthecochloris sp.,14.25,3.22497121832215
291045,Arthrobacter psychrochitiniphilus,0.6,2.3890637174486
291169,Methylophaga muralis,14.133333333333301,3.03986226495913
291179,Subsaximicrobium wynnwilliamsii,2.3,2.58603382790421
291190,Gillisia hiemivivida,1.46666666666667,2.71460709000647
291193,Gelidibacter salicanalis,0.5,3.43687662950921
291403,Algoriphagus yeomjeoni,13.6666666666667,2.91439260508263
291594,Micromonospora rifamycinica,41.1333333333333,8.32472940737687
291985,Qipengyuania vulgaris,14.8,3.74834229268757
291989,Thermosediminibacter litoriperuensis,28.7333333333333,2.72840578925429
291995,Stutzerimonas azotifigens,29.5,8.33788275629021
292222,Tsuneonella troitsensis,41.1333333333333,8.13789583370125
292414,Ruegeria sp. TM1040,31.0666666666667,3.43687662950921
292462,Mycobacterium florentinum,10.5,2.60627378256233
292717,Daldinia eschscholtzii,0.575,2.3890637174486
292913,Sphingopyxis sp. 113P3,13.6666666666667,2.3890637174486
293050,Rhodococcus kroppenstedtii,41.1333333333333,7.0381090198583
293089,Martelella mediterranea,14.4,4.46358019970404
293303,uncultured Syntrophaceae bacterium,14.8,2.58603382790421
293339,uncultured Thiotrichales bacterium,9.46666666666667,2.70281664502773
293382,Penicillium thymicola,24.3333333333333,6.44108436987036
293400,uncultured Rhodobacterales bacterium,0.5,3.80261688978808
293402,uncultured Desulfobulbaceae bacterium,0.575,2.3890637174486
293405,uncultured Sphingomonadales bacterium,0.5,2.3890637174486
293422,uncultured Eggerthella sp.,41.1333333333333,2.3890637174486
293435,uncultured Anaeromyxobacter sp.,25.6,8.88413397239917
293958,Rhizobium lusitanum,13.7666666666667,3.8725107709169
294671,Methanobrevibacter olleyae,1.6,3.58542962599743
294699,Anoxybacillus amylolyticus,11.2333333333333,2.91439260508263
294935,Enterovibrio coralii,12.8,2.3890637174486
294936,Photobacterium rosenbergii,32.3666666666667,3.43687662950921
295068,Marinomonas aquimarina,9.46666666666667,4.57434714387971
295069,Chryseobacterium taichungense,11.6666666666667,2.58603382790421
295089,Pontixanthobacter luteolus,14.8,2.3890637174486
295255,Solidesulfovibrio aerotolerans,14.8,2.3890637174486
295585,Herbidospora daliensis,41.1333333333333,2.3890637174486
296218,Roseivirga echinicomitans,12.7,2.71460709000647
296591,Polaromonas sp. JS666,0.5,5.87539153833332
296745,Caldalkalibacillus thermarum,34.8333333333333,2.52723864425645
296830,uncultured Rhodospirillales bacterium,11.2333333333333,3.28663215859294
296842,Solidesulfovibrio carbinolicus,41.1333333333333,3.58542962599743
297244,Chryseobacterium shigense,11.2333333333333,2.56816732308612
297314,uncultured Lachnospiraceae bacterium,18.6333333333333,3.55586846482847
297318,Paenibacillus rhizosphaerae,41.1333333333333,3.06472500578564
297536,Oryzihumus leptocrescens,41.1333333333333,6.80976272261739
298394,uncultured Thiotrichaceae bacterium,14.5333333333333,2.97508479600117
298571,uncultured Pirellula sp.,0.5,4.3798848809173
298654,Pseudofrankia inefficax,41.1333333333333,8.12450509873614
298655,Pseudofrankia saprophytica,39.2666666666667,8.88413397239917
298701,Desulfovibrio sp. A2,41.1333333333333,3.74834229268757
298708,Sphingomonas kaistensis,41.1333333333333,8.61273064255262
298908,Pseudomonas segetis,12.3666666666667,2.3890637174486
299146,Micromonospora narathiwatensis,41.1333333333333,8.61273064255262
299152,Micromonospora siamensis,41.1333333333333,7.41261203877718
299255,Ferrimonas marina,0.5,3.80261688978808
299262,Tateyamaria omphalii,17.2333333333333,3.74834229268757
299717,Streptomyces spiramyceticus,41.1333333333333,8.33788275629021
299767,Enterobacter ludwigii,28.7333333333333,6.23043072053833
300019,Microbacterium paludicola,41.1333333333333,8.61273064255262
300028,Rhodococcus triatomae,41.1333333333333,8.61273064255262
300181,Serratia ureilytica,24.0666666666667,2.70281664502773
300193,Phyllobacterium trifolii,14.5666666666667,6.49555247352992
300266,Silvimonas terrae,0.5,3.43687662950921
300560,Isoptericola halotolerans,41.1333333333333,8.88413397239917
300876,Vibrio europaeus,14.133333333333301,2.91439260508263
301154,Sphingomonas oligophenolica,11.8666666666667,4.90558711467137
301207,Macroventuria anomochaeta,41.1333333333333,8.33788275629021
301375,Methanothrix harundinacea,19.7,8.33788275629021
301854,Aspergillus ibericus,0.5,2.3890637174486
301967,Natrinema saccharevitans,40.0666666666667,8.13789583370125
302044,Nesterenkonia halophila,41.1333333333333,7.41261203877718
302449,Corynebacterium tuscaniense,22.9666666666667,2.3890637174486
302913,Elsinoe ampelina,11.8666666666667,3.43687662950921
303347,Diplogelasinospora grovesii,0.5,2.3890637174486
303380,Herminiimonas fonticola,10.5,5.71
303682,Thauera sp. 28,0.5,8.61273064255262
303698,Penicillium steckii,13.6666666666667,3.23118289914827
304077,Acetobacter oeni,15.6666666666667,3.72802152733374
304268,Litchfieldia alkalitelluris,14.5333333333333,2.3890637174486
304332,Ramicandelaber brevisporus,16.7,3.03986226495913
304378,Sphingomonas sp. IC081,25.8,3.03986226495913
304899,Actinospica acidiphila,34.7333333333333,6.52035789032048
305355,uncultured Chlamydiae bacterium,11.6666666666667,2.3890637174486
305507,Algoriphagus locisalis,21.7666666666667,2.52723864425645
305517,Nocardioides kribbensis,41.1333333333333,8.61273064255262
305860,Ceratobasidium sp. AG-I,14.8,4.46358019970404
305900,Endozoicomonas elysicola,10.2333333333333,2.87433274406995
305977,Pusillimonas noertemannii,13.6666666666667,4.61619444791291
306543,Paenibacillus harenae,41.1333333333333,8.33788275629021
306545,Marinimicrobium koreense,40.0666666666667,2.58794272066278
306572,Psychrobacter celer,14.133333333333301,2.91439260508263
307119,Micromonospora chaiyaphumensis,41.1333333333333,7.41261203877718
307120,Micromonospora marina,41.1333333333333,7.41261203877718
307121,Micromonospora krabiensis,41.1333333333333,8.61273064255262
307249,uncultured Sporomusa sp.,34.6666666666667,8.13789583370125
307480,Chryseobacterium vrystaatense,14.133333333333301,2.70281664502773
307486,Tepidimonas taiwanensis,21.85,5.6281109510843
307580,Paenibacillus woosongensis,40.0666666666667,2.3890637174486
307758,Ustilago bromivora,25.6,7.46069410797222
307937,Dactylonectria macrodidyma,16.7,2.3890637174486
308745,Aspergillus rambellii,0.575,2.3890637174486
308754,Rhodovulum sp. MB263,41.1333333333333,8.33788275629021
308853,Natronorubrum thiooxidans,28.0333333333333,8.33788275629021
308892,Mesobacillus boroniphilus,22.9666666666667,2.3890637174486
310091,uncultured Rhodopila sp.,4.23333333333333,3.56983208739285
310297,Phocaeicola plebeius,12.7,2.87433274406995
310300,Bacteroides pyogenes,14.133333333333301,2.3890637174486
310353,Catellatospora chokoriensis,41.1333333333333,7.15595583205451
310354,Catellatospora coxensis,41.1333333333333,8.88413397239917
310355,Catellatospora bangladeshensis,41.1333333333333,8.61273064255262
310581,uncultured Sphingopyxis sp.,41.1333333333333,6.05194013884856
310779,Actinacidiphila yanglinensis,41.1333333333333,8.12450509873614
310780,Actinacidiphila rubida,41.1333333333333,8.61273064255262
310781,Actinacidiphila guanduensis,41.1333333333333,8.61273064255262
310782,Actinacidiphila paucisporea,41.1333333333333,8.61273064255262
310910,Linnemannia elongata,23.6333333333333,2.3890637174486
311180,Alloyangia pacifica,29.5,8.61273064255262
311182,Denitratisoma oestradiolicum,14.4,4.61619444791291
311230,Paraburkholderia terrae,25.6666666666667,4.90558711467137
311234,Cellulomonas terrae,41.1333333333333,7.27003456072282
311239,Podila horticola,0.5,2.3890637174486
311333,Chryseobacterium soldanellicola,2.1,3.72712438987169
311334,Chryseobacterium taeanense,12.7,3.82510148512045
311410,Roseibium album,0.5,4.18030629561811
312168,Anaerovirgula multivorans,17.4,2.91439260508263
312253,Bradyrhizobium tropiciagri,11.1,2.87747354607115
312284,marine actinobacterium PHSC20C1,0.5,8.13789583370125
312285,Trueperella bialowiezensis,22.9666666666667,4.44439626347544
312306,Pseudomonas entomophila,41.1333333333333,8.61273064255262
313368,Palleronia salina,41.1333333333333,8.13789583370125
313589,Janibacter sp. HTCC2649,41.1333333333333,7.48766973185991
313603,Maribacter sp. HTCC2170,13.4,2.91439260508263
313612,Lyngbya sp. PCC 8106,41.1333333333333,8.13789583370125
313625,Synechococcus sp. BL107,12.7,4.7984041645186
314023,Apiosordaria backusii,29.5,2.3890637174486
314031,Cercophora scortea,25.2666666666667,3.55586846482847
314037,Podospora appendiculata,32.3666666666667,2.3890637174486
314040,Schizothecium vesticola,12.9666666666667,5.83612184279655
314043,Immersiella caudata,19.2666666666667,3.74834229268757
314235,Phyllobacterium brassicacearum,24,6.44108436987036
314236,Phyllobacterium bourgognense,12.3,6.44108436987036
314237,Phyllobacterium leguminum,11.8666666666667,4.00202030673139
314253,Nitrobacter sp. Nb-311A,11.8666666666667,3.93749134124951
314254,Oceanicaulis sp. HTCC2633,16.7,3.74834229268757
314262,Roseobacter sp. MED193,12.3666666666667,3.52642016665964
314264,Roseovarius sp. 217,40.0666666666667,8.32472940737687
314266,Sphingomonas sp. SKA58,20.7666666666667,3.64602090039045
314270,Rhodobacteraceae bacterium HTCC2083,14.8,3.43687662950921
314277,Marinomonas sp. MED121,14.95,3.18476476743458
314281,Pseudoalteromonas tunicata,12.7,2.91439260508263
314287,gamma proteobacterium HTCC2207,1.8,2.91439260508263
314722,Pseudoxanthomonas suwonensis,12.3,8.61273064255262
315423,Palleronia marisminoris,41.1333333333333,8.33788275629021
316278,Synechococcus sp. RCC307,11,2.56816732308612
316279,Synechococcus sp. CC9902,14.7333333333333,3.22497121832215
316997,Rubrivivax benzoatilyticus,30,7.41261203877718
317577,Deinococcus ficus,41.1333333333333,8.61273064255262
317664,Quadrisphaera granulorum,41.1333333333333,7.32170460156407
317936,Nostoc sp. PCC 7107,33.2,8.13789583370125
318424,Mycolicibacterium rufum,35.7333333333333,6.44108436987036
318683,Gluconobacter albidus,32.0666666666667,2.52723864425645
318751,Westerdykella ornata,41.1333333333333,3.23118289914827
318996,Bradyrhizobium sp. WSM1743,44.0333333333333,4.69862598346006
319003,Bradyrhizobium sp. WSM1253,9.56666666666667,5.0951474485525
319017,Bradyrhizobium sp. WSM471,8.26666666666667,5.0165988815967
319238,Sediminicola luteus,12.8,2.3890637174486
319501,Brevibacillus sp. WF146,23.7333333333333,2.3890637174486
319626,Aspergillus homomorphus,0.5,2.73493456305164
319627,Aspergillus sclerotioniger,13.6666666666667,3.43687662950921
319630,Aspergillus piperis,30.3333333333333,4.00202030673139
319631,Aspergillus costaricensis,41.1333333333333,3.8725107709169
319706,Mycolicibacterium phocaicum,37.6666666666667,6.55922630490075
319707,Mycolicibacterium aubagnense,28.0333333333333,6.06627420353143
319939,Pseudomonas otitidis,41.1333333333333,8.33788275629021
320497,Neoasaia chiangmaiensis,18.2,3.74834229268757
320502,Acetivibrio alkalicellulosi,14.7333333333333,2.58603382790421
320662,Rhodovulum marinum,41.1333333333333,8.33788275629021
320778,Photobacterium ganghwense,6.33333333333333,2.52723864425645
320787,Cyclobacterium amurskyense,28.5333333333333,4.88646038128395
320909,Paenibacillus alkaliterrae,14.133333333333301,2.3890637174486
321146,Pseudocercospora eumusae,11.85,3.23118289914827
321266,Halomonas kenyensis,40.0666666666667,4.00202030673139
321267,Shimia marina,13.6666666666667,2.52723864425645
321268,Lutibacter litoralis,12.6,2.96174725187947
321316,Sphaerisporangium melleum,41.1333333333333,2.3890637174486
321317,Sphaerisporangium rubeum,33.7333333333333,2.3890637174486
321327,Synechococcus sp. JA-3-3Ab,34.6666666666667,3.43687662950921
321332,Synechococcus sp. JA-2-3B'a(2-13),33.2,2.3890637174486
321339,Citreimonas salinaria,41.1333333333333,8.33788275629021
321661,Pseudomonas vranovensis,0.575,6.55922630490075
321662,Pseudomonas moraviensis,19.5,6.09732431867495
321763,Halarsenatibacter silvermanii,10.2333333333333,3.23118289914827
321846,Pseudomonas simiae,12.7,2.91439260508263
321895,Paraburkholderia silvatlantica,17.2333333333333,2.47553919068647
321982,Pseudoduganella dura,24.075,5.56406607001869
321983,Pseudoduganella albidiflava,24.075,8.33633642433281
321984,Pseudoduganella plicata,14.5,8.33788275629021
321985,Pseudoduganella lutea,14.8,8.61273064255262
322596,Dermacoccus abyssi,34.6666666666667,8.13789583370125
322609,Williamsia marianensis,41.1333333333333,8.13789583370125
323284,Alcaligenes aquatilis,12.3666666666667,2.56816732308612
323423,Limnohabitans curvus,12.3666666666667,3.91390348576282
323426,Jezberella montanilacus,7.56666666666667,4.00202030673139
323450,Pontibacter actiniarum,28.0333333333333,2.3890637174486
323540,Xylaria digitata,16.2,2.3890637174486
323621,Shinella granuli,41.1333333333333,4.72
324057,Paenibacillus sp. JDR-2,0.5,3.80261688978808
324058,Mycobacterium alsense,7.1,3.14966603883718
324617,Aeromonas tecta,0.575,3.23118289914827
324621,Jimgerdemannia lactiflua,12.9666666666667,3.28663215859294
324768,Metabacillus idriensis,10.1,8.13789583370125
324773,Moelleriella libera,24.075,2.3890637174486
324833,Streptomyces lasalocidi,41.1333333333333,8.12450509873614
324854,Metabacillus niabensis,25.1333333333333,6.78646954305138
324855,Streptomyces marokkonensis,41.1333333333333,7.92457206871526
324952,Streptosporangium canum,41.1333333333333,2.3890637174486
326294,uncultured Curvibacter sp.,0.5,3.58542962599743
326474,Caballeronia humi,9.7,4.61619444791291
326475,Caballeronia telluris,9.7,4.57539153833332
326476,Caballeronia choica,11.3333333333333,3.46906347433194
326522,Neisseria animaloris,30.3333333333333,2.96174725187947
326523,Neisseria zoodegmatis,14.133333333333301,2.91439260508263
326622,Annulohypoxylon moriforme,7.53333333333333,3.02317937358885
326626,Annulohypoxylon nitens,11,3.43687662950921
326628,Annulohypoxylon stygium,0.6,3.10568517389057
326643,Daldinia bambusicola,14.8,2.3890637174486
326644,Daldinia caldariorum,32.0666666666667,2.3890637174486
326647,Daldinia decipiens,15.1666666666667,2.3890637174486
326656,Hypoxylon cercidicola,0.5,3.74834229268757
326657,Hypoxylon crocopeplum,12.3,3.10568517389057
326681,Hypoxylon trugodes,7.53333333333333,3.23118289914827
326684,Xylaria bambusicola,14.2333333333333,2.3890637174486
327061,Annulohypoxylon truncatum,0.5,3.10568517389057
327095,Demequina aestuarii,41.1333333333333,8.61273064255262
327160,Candidatus Accumulibacter phosphatis,0.5,4.62507771778611
327275,Shewanella sp. HN-41,12.7,3.36179104230134
327277,Bifidobacterium crudilactis,34.7333333333333,2.3890637174486
328517,Dokdonella fugitiva,21.6,5.44595583205451
328552,Bradyrhizobium denitrificans,3.83333333333333,4.22722369951647
328812,Parabacteroides goldsteinii,0.6,2.56816732308612
328839,Azospirillum melinis,28.0333333333333,8.61273064255262
329046,Rhizoclosmatium globosum,9.7,3.4
329186,Flavobacterium saliperosum,13.4,6.07041626494516
329406,Thiorhodococcus mannitoliphagus,20.3333333333333,4.3798848809173
329524,Streptomyces albidochromogenes,41.1333333333333,8.61273064255262
329854,Bacteroides intestinalis,1.46666666666667,2.56816732308612
329884,Friedmanniomyces simplex,18.8666666666667,3.74834229268757
329885,Friedmanniomyces endolithicus,19.2333333333333,3.74834229268757
330084,Amycolatopsis jejuensis,41.1333333333333,8.61273064255262
330214,Nitrospira defluvii,0.5,5.76312196600321
330517,Panaeolus papilionaceus,18.6333333333333,2.58794272066278
330526,Podospora didyma,0.5,2.3890637174486
330535,Cercophora samala,0.5,2.3890637174486
330734,Marinobacter psychrophilus,11,3.82510148512045
331630,uncultured Erysipelotrichaceae bacterium,12.3666666666667,2.3890637174486
331632,uncultured Coriobacteriaceae bacterium,41.1333333333333,8.33633642433281
331634,uncultured Rikenellaceae bacterium,40.0666666666667,3.4
331648,Nonlabens spongiae,12.7,2.97508479600117
331657,Cryomyces minteri,6.36666666666667,3.23118289914827
331680,Treponema zioleckii,12.7,2.91439260508263
331696,Pseudolabrys taiwanensis,21.0333333333333,4.74236010453671
331697,Chitinophaga skermanii,0.5,4.35809221975148
331869,alpha proteobacterium BAL199,14.2333333333333,4.37279534449375
332175,Desulfosalsimonas propionicica,11.6,2.3890637174486
332411,Aquitalea magnusonii,0.5,3.55586846482847
332522,Halospina denitrificans,0.5,8.13789583370125
332524,Actinomyces ruminicola,41.1333333333333,8.32472940737687
332614,uncultured Pseudomonadales bacterium,14.133333333333301,8.13789583370125
332977,Parapedobacter koreensis,11,2.3890637174486
332999,Pedobacter suwonensis,0.5,3.77143555948289
333138,Halalkalibacter okhensis,29.5,3.633587343529
333140,Roseivirga spongicola,9.46666666666667,2.91439260508263
333142,Klenkia brasiliensis,41.1333333333333,8.61273064255262
333367,Enterocloster asparagiformis,41.1333333333333,8.33788275629021
333368,Rhodoblastus sphagnicola,0.5,2.72840578925429
333708,Sphingosinicella soli,41.1333333333333,8.33788275629021
333966,Saccharopolyspora pogona,41.1333333333333,7.0381090198583
333967,uncultured Opitutaceae bacterium,0.5,2.3890637174486
333969,uncultured Spartobacteria bacterium,0.5,5.05935383780036
334424,Hymenobacter rigui,13.6666666666667,8.33788275629021
334542,Rhodococcus qingshengii,34.6666666666667,8.13789583370125
334735,Sporosarcina koreensis,41.1333333333333,5.38622326571446
334801,Sphingomonas sp. Y57,41.1333333333333,8.33788275629021
334852,Methylobacterium oryzae,41.1333333333333,5.67077995284843
334858,Goodfellowiella coeruleoviolacea,41.1333333333333,8.61273064255262
335020,Mesorhizobium albiziae,23.7333333333333,6.88123995371108
335406,Sphingosinicella microcystinivorans,41.1333333333333,8.32472940737687
335431,Tepidimonas thermarum,23.2,5.1914653984304
335973,Arthrobacter subterraneus,41.1333333333333,8.13789583370125
335974,Marinobacter koreensis,0.6,3.43687662950921
335975,Sulfitobacter litoralis,7.8,2.56816732308612
336203,Sphingobium fuliginis,22.6666666666667,2.89161700747135
336292,Paracoccus tibetensis,41.1333333333333,8.33788275629021
336566,Stenotrophomonas ginsengisoli,21.85,4.72
336628,Amycolatopsis umgeniensis,41.1333333333333,8.61273064255262
336820,Pedobacter roseus,6.36666666666667,4.00202030673139
336831,Arsukibacterium ikkense,12.8,2.3890637174486
337005,Microcella putealis,32.3666666666667,7.41261203877718
337067,Synechococcus sp. UW105,14.3,3.49082695909856
337075,Pyronema omphalodes,44.0333333333333,5.9878202613111
337191,Gordonia sp. KTR9,32.3666666666667,6.80976272261739
337245,uncultured Oxalobacter sp.,13.9666666666667,2.3890637174486
337250,Pseudidiomarina taiwanensis,2.3,3.22497121832215
337480,Microbacterium immunditiarum,41.1333333333333,8.61273064255262
337701,Roseovarius pacificus,14.8,3.23118289914827
337779,Dechloromonas hortensis,0.575,5.29294647787353
337895,Actinomadura hallensis,41.1333333333333,8.61273064255262
338584,Polymorphospora rubra,41.1333333333333,8.61273064255262
338954,uncultured Paracraurococcus sp.,11.8666666666667,4.00202030673139
339268,Mycobacterium colombiense,44.0333333333333,2.3890637174486
339340,uncultured Chitinophaga sp.,22.4,7.06181138640647
339617,Pseudoalteromonas viridis,10.4,3.36179104230134
339866,Thiomonas bhubaneswarensis,18.1333333333333,4.18030629561811
340021,Thalassovita mediterranea,7.56666666666667,3.80261688978808
340214,Lentibacillus kapialis,15.4,3.32137648754476
340221,Alsobacter metallidurans,24.3333333333333,4.72
340268,Rhodopseudomonas sp. SK50-23,0.5,2.3890637174486
340320,Leucobacter luti,41.1333333333333,8.33633642433281
340345,Actinoalloteichus hymeniacidonis,41.1333333333333,8.61273064255262
341202,Williamsia faeni,20.9,5.38824428641133
341454,Ascodesmis nigricans,0.5,3.28663215859294
342002,Mycolicibacter arupensis,33.3333333333333,7.32170460156407
342668,Pseudogymnoascus verrucosus,0.6,3.35621989951951
342942,Mediterraneibacter glycyrrhizinilyticus,0.6,2.3890637174486
342944,Sinobaca qinghaiensis,14.133333333333301,3.91390348576282
343013,Paenacidovorax caeni,15.6666666666667,5.46973468674839
343235,methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),15.1666666666667,2.73230278804173
343403,Costertonia aggregata,11.175,2.96174725187947
343510,Legionella impletisoli,3.3,3.05050236861479
344166,Microbacterium aoyamense,41.1333333333333,8.32472940737687
344338,uncultured Firmicutes bacterium,13.6666666666667,3.43687662950921
344880,Sphingomonas dokdonensis,23.7333333333333,6.06627420353143
344882,Pseudoxanthomonas dokdonensis,40.0666666666667,2.3890637174486
345167,Brevundimonas sp. SH203,13.6666666666667,3.74834229268757
345309,Luteibacter yeojuensis,10.2333333333333,8.33788275629021
345631,Geobacter argillaceus,0.5,4.46358019970404
345632,Geobacter pickeringii,0.5,4.46358019970404
345907,Salegentibacter agarivorans,13.9666666666667,3.633587343529
346179,Herbaspirillum rhizosphaerae,0.5,4.22722369951647
346185,Allomuricauda eckloniae,14,4.3
346911,Labrys okinawensis,13.6666666666667,4.07748461172744
347534,Zobellella denitrificans,31.0666666666667,2.3890637174486
347535,Zobellella taiwanensis,40.0666666666667,8.13789583370125
348442,Georgenia ruanii,41.1333333333333,8.33788275629021
348578,uncultured Porphyromonadaceae bacterium,17.2333333333333,2.73493456305164
348802,Exophiala xenobiotica,9.05,3.8725107709169
348824,Rhizobium favelukesii,16.7,4.18030629561811
348826,Natronorubrum aibiense,40.0666666666667,8.32472940737687
349096,Pectinatus haikarae,15.4,3.61386281000778
349273,uncultured Phenylobacterium sp.,10.5,5.35207126739257
349275,uncultured Candidatus Microthrix sp.,0.575,8.12450509873614
349277,uncultured Rubrobacteraceae bacterium,44.0333333333333,8.88413397239917
349313,Krasilnikovia cinnamomea,41.1333333333333,8.88413397239917
349522,Nocardioides kongjuensis,41.1333333333333,8.61273064255262
349750,Sneathiella chinensis,0.575,4.00202030673139
349751,Corynebacterium marinum,41.1333333333333,8.33788275629021
349934,Brooklawnia cerclae,41.1333333333333,8.33788275629021
351052,Alkalilimnicola ehrlichii,0.5,3.74834229268757
351091,Oscillibacter valericigenes,28.5333333333333,8.33788275629021
351095,Paucisalibacillus globulus,29.5,2.58603382790421
351215,Pseudokineococcus marinus,41.1333333333333,8.61273064255262
351614,Xenorhabdus stockiae,12.7,2.58794272066278
351656,Xenorhabdus vietnamensis,11.2333333333333,2.97508479600117
351671,Xenorhabdus doucetiae,16.2333333333333,3.15082000919917
351672,Xenorhabdus griffiniae,10.2333333333333,2.91439260508263
351675,Xenorhabdus mauleonii,1.8,2.91439260508263
352152,uncultured Acidaminococcus sp.,14.8,3.74834229268757
352351,uncultured Rhodospirillaceae bacterium,14.2333333333333,4.69862598346006
352475,Shinella zoogloeoides,14.5666666666667,8.61273064255262
352858,Bacillus sp. Y1,28.1,6.42030784772571
352869,Nocardia gamkensis,27.6666666666667,7.0381090198583
352960,uncultured Campylobacterales bacterium,12.7,2.71460709000647
354119,uncultured Magnetospirillum sp.,14.8,4.07748461172744
354243,Mycolicibacter kumamotonensis,41.1333333333333,2.3890637174486
354246,Spongiibacter marinus,11.8666666666667,3.55586846482847
354351,Pseudochrobactrum asaccharolyticum,34.6666666666667,3.43687662950921
354352,Pseudochrobactrum saccharolyticum,11.85,2.3890637174486
354355,Niastella yeongjuensis,22.0666666666667,5.87539153833332
354356,Niastella koreensis,22.6666666666667,5.66682810879584
354426,Herbidospora yilanensis,41.1333333333333,8.61273064255262
354630,Mucilaginibacter lappiensis,7.1,3.66752047018358
355243,Amphritea atlantica,6.36666666666667,3.80261688978808
355249,Streptomyces sp. Tu6071,41.1333333333333,8.32472940737687
355548,Halobacterium jilantaiense,40.0666666666667,8.33788275629021
355591,Marinobacter vinifirmus,0.6,3.52642016665964
355930,Microcella alkalica,41.1333333333333,8.61273064255262
356147,Nocardia coubleae,20.1333333333333,4.57539153833332
356305,Chryseobacterium wanjuense,20.8666666666667,6.42030784772571
356322,Heliorestis convoluta,16.1333333333333,4.00202030673139
