orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed
3o9Zhxdcoa[m],3o9Zhxdcoa,3o9Zhxdcoa,3o9Zhxdcoa[m],m,FALSE,Unchanged,FALSE
1ag3p[c],1ag3p,MNXM1091645,MNXM1091645[c],c,TRUE,MetanetX conversion,FALSE
betald[c],betald,MNXM457,MNXM457[c],c,TRUE,MetanetX conversion,FALSE
psphings[c],psphings,MNXM1104920,MNXM1104920[c],c,TRUE,MetanetX conversion,FALSE
2aglyc[c],2aglyc,2aglyc,2aglyc[c],c,FALSE,Unchanged,FALSE
glcur[c],glcur,MNXM1105765,MNXM1105765[c],c,TRUE,MetanetX conversion,FALSE
cit[m],cit,MNXM1107752,MNXM1107752[m],m,TRUE,MetanetX conversion,FALSE
glycogen[c],glycogen,MNXM738130,MNXM738130[c],c,TRUE,MetanetX conversion,FALSE
7Ztdcoa[m],7Ztdcoa,7Ztdcoa,7Ztdcoa[m],m,FALSE,Unchanged,FALSE
etoh[c],etoh,MNXM1108092,MNXM1108092[c],c,TRUE,MetanetX conversion,FALSE
2Eoccoa[x],2Eoccoa,2Eoccoa,2Eoccoa[x],x,FALSE,Unchanged,FALSE
pg[m],pg,pg,pg[m],m,FALSE,Unchanged,FALSE
ppi[e],ppi,MNXM11,MNXM11[e],e,TRUE,MetanetX conversion,FALSE
trnaarg[c],trnaarg,MNXM1543930,MNXM1543930[c],c,TRUE,MetanetX conversion,FALSE
fe2[c],fe2,MNXM1372038,MNXM1372038[c],c,TRUE,MetanetX conversion,FALSE
oaa[m],oaa,MNXM46,MNXM46[m],m,TRUE,MetanetX conversion,FALSE
3ohxdcoa[m],3ohxdcoa,3ohxdcoa,3ohxdcoa[m],m,FALSE,Unchanged,FALSE
2E7Zdccoa[x],2E7Zdccoa,2E7Zdccoa,2E7Zdccoa[x],x,FALSE,Unchanged,FALSE
oca[m],oca,MNXM114347,MNXM114347[m],m,TRUE,MetanetX conversion,FALSE
2E7Z10Z13Zhxdcoa[x],2E7Z10Z13Zhxdcoa,2E7Z10Z13Zhxdcoa,2E7Z10Z13Zhxdcoa[x],x,FALSE,Unchanged,FALSE
dccoa[x],dccoa,MNXM730252,MNXM730252[x],x,TRUE,MetanetX conversion,FALSE
trehalose_1g[c],trehalose_1g,trehalose_1g,trehalose_1g[c],c,FALSE,Unchanged,FALSE
2E5Zddccoa[x],2E5Zddccoa,2E5Zddccoa,2E5Zddccoa[x],x,FALSE,Unchanged,FALSE
itp[c],itp,MNXM1103428,MNXM1103428[c],c,TRUE,MetanetX conversion,FALSE
ins[e],ins,MNXM1103335,MNXM1103335[e],e,TRUE,MetanetX conversion,FALSE
amp[c],amp,MNXM728294,MNXM728294[c],c,TRUE,MetanetX conversion,FALSE
3o5Z8Ztdcoa[x],3o5Z8Ztdcoa,3o5Z8Ztdcoa,3o5Z8Ztdcoa[x],x,FALSE,Unchanged,FALSE
3mob[c],3mob,MNXM732866,MNXM732866[c],c,TRUE,MetanetX conversion,FALSE
zym_int1[r],zym_int1,MNXM91328,MNXM91328[r],r,TRUE,MetanetX conversion,FALSE
ocda[m],ocda,ocda,ocda[m],m,FALSE,Unchanged,FALSE
nna[c],nna,nna,nna[c],c,FALSE,Unchanged,FALSE
h2s[c],h2s,MNXM1366923,MNXM1366923[c],c,TRUE,MetanetX conversion,FALSE
ins[c],ins,MNXM1103335,MNXM1103335[c],c,TRUE,MetanetX conversion,FALSE
3otdcoa[m],3otdcoa,MNXM1103776,MNXM1103776[m],m,TRUE,MetanetX conversion,FALSE
h2o[x],h2o,WATER,WATER[x],x,TRUE,Other conversion,FALSE
argtrna[c],argtrna,MNXM1542933,MNXM1542933[c],c,TRUE,MetanetX conversion,FALSE
glcn[e],glcn,MNXM341,MNXM341[e],e,TRUE,MetanetX conversion,FALSE
zymester[c],zymester,zymester,zymester[c],c,FALSE,Unchanged,FALSE
ddccoa[m],ddccoa,ddccoa,ddccoa[m],m,FALSE,Unchanged,FALSE
3o5Zoccoa[m],3o5Zoccoa,3o5Zoccoa,3o5Zoccoa[m],m,FALSE,Unchanged,FALSE
zymst[r],zymst,MNXM738369,MNXM738369[r],r,TRUE,MetanetX conversion,FALSE
accoa[m],accoa,MNXM1104266,MNXM1104266[m],m,TRUE,MetanetX conversion,FALSE
3mop[m],3mop,MNXM1363947,MNXM1363947[m],m,TRUE,MetanetX conversion,FALSE
3o7Z10Z13Zhxdcoa[x],3o7Z10Z13Zhxdcoa,3o7Z10Z13Zhxdcoa,3o7Z10Z13Zhxdcoa[x],x,FALSE,Unchanged,FALSE
betald[e],betald,MNXM457,MNXM457[e],e,TRUE,MetanetX conversion,FALSE
fad[m],fad,MNXM1364297,MNXM1364297[m],m,TRUE,MetanetX conversion,FALSE
3o5Z8Z11Ztdcoa[m],3o5Z8Z11Ztdcoa,3o5Z8Z11Ztdcoa,3o5Z8Z11Ztdcoa[m],m,FALSE,Unchanged,FALSE
actnR[c],actnR,actnR,actnR[c],c,FALSE,Unchanged,FALSE
2Eddccoa[x],2Eddccoa,2Eddccoa,2Eddccoa[x],x,FALSE,Unchanged,FALSE
4r5au[c],4r5au,MNXM1372980,MNXM1372980[c],c,TRUE,MetanetX conversion,FALSE
1aglyc[c],1aglyc,1aglyc,1aglyc[c],c,FALSE,Unchanged,FALSE
2Ehxccoa[x],2Ehxccoa,2Ehxccoa,2Ehxccoa[x],x,FALSE,Unchanged,FALSE
2E9Zhxdcoa[m],2E9Zhxdcoa,2E9Zhxdcoa,2E9Zhxdcoa[m],m,FALSE,Unchanged,FALSE
g6p[c],g6p,MNXM1364259,MNXM1364259[c],c,TRUE,MetanetX conversion,FALSE
3dhq[c],3dhq,MNXM736874,MNXM736874[c],c,TRUE,MetanetX conversion,FALSE
frdp[m],frdp,MNXM1363934,MNXM1363934[m],m,TRUE,MetanetX conversion,FALSE
lpam[m],lpam,MNXM1024,MNXM1024[m],m,TRUE,MetanetX conversion,FALSE
udp[m],udp,MNXM1102128,MNXM1102128[m],m,TRUE,MetanetX conversion,FALSE
e4p[c],e4p,MNXM258,MNXM258[c],c,TRUE,MetanetX conversion,FALSE
4ahmmp[c],4ahmmp,MNXM1104899,MNXM1104899[c],c,TRUE,MetanetX conversion,FALSE
fum[m],fum,MNXM737340,MNXM737340[m],m,TRUE,MetanetX conversion,FALSE
trnaphe[c],trnaphe,MNXM1543941,MNXM1543941[c],c,TRUE,MetanetX conversion,FALSE
2E7Z10Zhxdcoa[x],2E7Z10Zhxdcoa,2E7Z10Zhxdcoa,2E7Z10Zhxdcoa[x],x,FALSE,Unchanged,FALSE
coa[x],coa,MNXM727276,MNXM727276[x],x,TRUE,MetanetX conversion,FALSE
ipdp[m],ipdp,MNXM83,MNXM83[m],m,TRUE,MetanetX conversion,FALSE
prpp[c],prpp,MNXM1104453,MNXM1104453[c],c,TRUE,MetanetX conversion,FALSE
gthox[c],gthox,MNXM1372264,MNXM1372264[c],c,TRUE,MetanetX conversion,FALSE
for[c],for,MNXM39,MNXM39[c],c,TRUE,MetanetX conversion,FALSE
3kglutmeACP[c],3kglutmeACP,3kglutmeACP,3kglutmeACP[c],c,FALSE,Unchanged,FALSE
3h5Zoccoa[m],3h5Zoccoa,3h5Zoccoa,3h5Zoccoa[m],m,FALSE,Unchanged,FALSE
8aonn[c],8aonn,MNXM726864,MNXM726864[c],c,TRUE,MetanetX conversion,FALSE
2E5Zoccoa[x],2E5Zoccoa,2E5Zoccoa,2E5Zoccoa[x],x,FALSE,Unchanged,FALSE
4fzym[r],4fzym,4fzym,4fzym[r],r,FALSE,Unchanged,FALSE
ptd3ino[c],ptd3ino,ptd3ino,ptd3ino[c],c,FALSE,Unchanged,FALSE
trpL[c],trpL,trpL,trpL[c],c,FALSE,Unchanged,FALSE
so4[c],so4,MNXM58,MNXM58[c],c,TRUE,MetanetX conversion,FALSE
glutmeACP[c],glutmeACP,glutmeACP,glutmeACP[c],c,FALSE,Unchanged,FALSE
3c4mop[c],3c4mop,MNXM1602,MNXM1602[c],c,TRUE,MetanetX conversion,FALSE
sphings[c],sphings,MNXM1364595,MNXM1364595[c],c,TRUE,MetanetX conversion,FALSE
pgp[m],pgp,pgp,pgp[m],m,FALSE,Unchanged,FALSE
3h7Ztdcoa[m],3h7Ztdcoa,3h7Ztdcoa,3h7Ztdcoa[m],m,FALSE,Unchanged,FALSE
3harachcoa[r],3harachcoa,3harachcoa,3harachcoa[r],r,FALSE,Unchanged,FALSE
clpn[m],clpn,clpn,clpn[m],m,FALSE,Unchanged,FALSE
nadh[x],nadh,MNXM10,MNXM10[x],x,TRUE,MetanetX conversion,FALSE
9Z12Z15Zlnlncgcoa[x],9Z12Z15Zlnlncgcoa,9Z12Z15Zlnlncgcoa,9Z12Z15Zlnlncgcoa[x],x,FALSE,Unchanged,FALSE
xu5pD[c],xu5pD,xu5pD,xu5pD[c],c,FALSE,Unchanged,FALSE
3oddccoa[m],3oddccoa,MNXM1091872,MNXM1091872[m],m,TRUE,MetanetX conversion,FALSE
co2[e],co2,MNXM13,MNXM13[e],e,TRUE,MetanetX conversion,FALSE
pyr[c],pyr,MNXM23,MNXM23[c],c,TRUE,MetanetX conversion,FALSE
glutrna[c],glutrna,MNXM731032,MNXM731032[c],c,TRUE,MetanetX conversion,FALSE
cystL[c],cystL,cystL,cystL[c],c,FALSE,Unchanged,FALSE
uacgam[c],uacgam,MNXM1104529,MNXM1104529[c],c,TRUE,MetanetX conversion,FALSE
tda[c],tda,tda,tda[c],c,FALSE,Unchanged,FALSE
ddca[m],ddca,MNXM402,MNXM402[m],m,TRUE,MetanetX conversion,FALSE
3otccoa[x],3otccoa,3otccoa,3otccoa[x],x,FALSE,Unchanged,FALSE
2E7Ztdcoa[m],2E7Ztdcoa,2E7Ztdcoa,2E7Ztdcoa[m],m,FALSE,Unchanged,FALSE
4Z7Zdccoa[m],4Z7Zdccoa,4Z7Zdccoa,4Z7Zdccoa[m],m,FALSE,Unchanged,FALSE
3htccoa[x],3htccoa,3htccoa,3htccoa[x],x,FALSE,Unchanged,FALSE
psd[c],psd,psd,psd[c],c,FALSE,Unchanged,FALSE
pc_monounsat_1g[c],pc_monounsat_1g,pc_monounsat_1g,pc_monounsat_1g[c],c,FALSE,Unchanged,FALSE
2Ehxccoa[r],2Ehxccoa,2Ehxccoa,2Ehxccoa[r],r,FALSE,Unchanged,FALSE
co2[m],co2,MNXM13,MNXM13[m],m,TRUE,MetanetX conversion,FALSE
fpram[c],fpram,MNXM1363732,MNXM1363732[c],c,TRUE,MetanetX conversion,FALSE
3oocdACP[c],3oocdACP,3oocdACP,3oocdACP[c],c,FALSE,Unchanged,FALSE
4mzym[r],4mzym,MNXM731874,MNXM731874[r],r,TRUE,MetanetX conversion,FALSE
thrL[m],thrL,thrL,thrL[m],m,FALSE,Unchanged,FALSE
pe[c],pe,pe,pe[c],c,FALSE,Unchanged,FALSE
rbt[e],rbt,MNXM1820,MNXM1820[e],e,TRUE,MetanetX conversion,FALSE
4mop[m],4mop,MNXM404,MNXM404[m],m,TRUE,MetanetX conversion,FALSE
orot[c],orot,MNXM235,MNXM235[c],c,TRUE,MetanetX conversion,FALSE
3h7Zdccoa[x],3h7Zdccoa,3h7Zdccoa,3h7Zdccoa[x],x,FALSE,Unchanged,FALSE
acoa[c],acoa,MNXM1526020,MNXM1526020[c],c,TRUE,MetanetX conversion,FALSE
5pmev[c],5pmev,MNXM738283,MNXM738283[c],c,TRUE,MetanetX conversion,FALSE
nadph[c],nadph,MNXM738702,MNXM738702[c],c,TRUE,MetanetX conversion,FALSE
d5ru1p[c],d5ru1p,d5ru1p,d5ru1p[c],c,FALSE,Unchanged,FALSE
cbasp[c],cbasp,MNXM465,MNXM465[c],c,TRUE,MetanetX conversion,FALSE
achms[c],achms,MNXM1372419,MNXM1372419[c],c,TRUE,MetanetX conversion,FALSE
3hhxccoa[x],3hhxccoa,3hhxccoa,3hhxccoa[x],x,FALSE,Unchanged,FALSE
hicit[m],hicit,MNXM984,MNXM984[m],m,TRUE,MetanetX conversion,FALSE
4abutn[c],4abutn,MNXM422,MNXM422[c],c,TRUE,MetanetX conversion,FALSE
behencoa[x],behencoa,MNXM1092601,MNXM1092601[x],x,TRUE,MetanetX conversion,FALSE
ergester[e],ergester,ergester,ergester[e],e,FALSE,Unchanged,FALSE
L2aadp6sa[c],L2aadp6sa,MNXM1364723,MNXM1364723[c],c,TRUE,MetanetX conversion,FALSE
dtbt[c],dtbt,MNXM1020,MNXM1020[c],c,TRUE,MetanetX conversion,FALSE
4adcho[c],4adcho,MNXM1458,MNXM1458[c],c,TRUE,MetanetX conversion,FALSE
cer1_26[c],cer1_26,MNXM2987,MNXM2987[c],c,TRUE,MetanetX conversion,FALSE
dmlz[c],dmlz,MNXM1364569,MNXM1364569[c],c,TRUE,MetanetX conversion,FALSE
imacp[c],imacp,MNXM1456,MNXM1456[c],c,TRUE,MetanetX conversion,FALSE
occoa[x],occoa,MNXM1093479,MNXM1093479[x],x,TRUE,MetanetX conversion,FALSE
hisp[c],hisp,MNXM1482,MNXM1482[c],c,TRUE,MetanetX conversion,FALSE
3o9Z12Zlnlccoa[x],3o9Z12Zlnlccoa,3o9Z12Zlnlccoa,3o9Z12Zlnlccoa[x],x,FALSE,Unchanged,FALSE
ficytc[m],ficytc,MNXM731967,MNXM731967[m],m,TRUE,MetanetX conversion,FALSE
2hp6mp[m],2hp6mp,MNXM1370410,MNXM1370410[m],m,TRUE,MetanetX conversion,FALSE
cmp[m],cmp,MNXM1103302,MNXM1103302[m],m,TRUE,MetanetX conversion,FALSE
hxda[x],hxda,hxda,hxda[x],x,FALSE,Unchanged,FALSE
fgam[c],fgam,MNXM1094915,MNXM1094915[c],c,TRUE,MetanetX conversion,FALSE
3oocACP[c],3oocACP,3oocACP,3oocACP[c],c,FALSE,Unchanged,FALSE
hxACP[c],hxACP,hxACP,hxACP[c],c,FALSE,Unchanged,FALSE
cbp[c],cbp,MNXM138,MNXM138[c],c,TRUE,MetanetX conversion,FALSE
dscl[c],dscl,MNXM1373208,MNXM1373208[c],c,TRUE,MetanetX conversion,FALSE
gly[m],gly,MNXM29,MNXM29[m],m,TRUE,MetanetX conversion,FALSE
nncoa[c],nncoa,nncoa,nncoa[c],c,FALSE,Unchanged,FALSE
gluL[x],gluL,gluL,gluL[x],x,FALSE,Unchanged,FALSE
man[e],man,MNXM1364255,MNXM1364255[e],e,TRUE,MetanetX conversion,FALSE
fadh2[m],fadh2,MNXM1105762,MNXM1105762[m],m,TRUE,MetanetX conversion,FALSE
3ooccoa[x],3ooccoa,3ooccoa,3ooccoa[x],x,FALSE,Unchanged,FALSE
ametam[c],ametam,MNXM1103325,MNXM1103325[c],c,TRUE,MetanetX conversion,FALSE
iletrna[c],iletrna,MNXM1543464,MNXM1543464[c],c,TRUE,MetanetX conversion,FALSE
9Zhxdcoa[x],9Zhxdcoa,9Zhxdcoa,9Zhxdcoa[x],x,FALSE,Unchanged,FALSE
etha[e],etha,MNXM218,MNXM218[e],e,TRUE,MetanetX conversion,FALSE
btACP[c],btACP,btACP,btACP[c],c,FALSE,Unchanged,FALSE
ddccoa[c],ddccoa,ddccoa,ddccoa[c],c,FALSE,Unchanged,FALSE
2gr3petha[c],2gr3petha,2gr3petha,2gr3petha[c],c,FALSE,Unchanged,FALSE
amob[c],amob,MNXM733831,MNXM733831[c],c,TRUE,MetanetX conversion,FALSE
epiester[e],epiester,epiester,epiester[e],e,FALSE,Unchanged,FALSE
glycogen_1g[c],glycogen_1g,glycogen_1g,glycogen_1g[c],c,FALSE,Unchanged,FALSE
o2[m],o2,MNXM735438,MNXM735438[m],m,TRUE,MetanetX conversion,FALSE
9Z12Zlnlccoa[c],9Z12Zlnlccoa,9Z12Zlnlccoa,9Z12Zlnlccoa[c],c,FALSE,Unchanged,FALSE
aspL[c],aspL,aspL,aspL[c],c,FALSE,Unchanged,FALSE
34hpp[c],34hpp,MNXM153,MNXM153[c],c,TRUE,MetanetX conversion,FALSE
pmtcoa[c],pmtcoa,MNXM1106160,MNXM1106160[c],c,TRUE,MetanetX conversion,FALSE
pantR[c],pantR,pantR,pantR[c],c,FALSE,Unchanged,FALSE
crn[c],crn,MNXM1105736,MNXM1105736[c],c,TRUE,MetanetX conversion,FALSE
3h5Zddccoa[m],3h5Zddccoa,3h5Zddccoa,3h5Zddccoa[m],m,FALSE,Unchanged,FALSE
hpyr[c],hpyr,MNXM392,MNXM392[c],c,TRUE,MetanetX conversion,FALSE
thrtrna[c],thrtrna,MNXM1543898,MNXM1543898[c],c,TRUE,MetanetX conversion,FALSE
unda[c],unda,unda,unda[c],c,FALSE,Unchanged,FALSE
13BDglcn_1g[c],13BDglcn_1g,13BDglcn_1g,13BDglcn_1g[c],c,FALSE,Unchanged,FALSE
3ohxdACP[c],3ohxdACP,3ohxdACP,3ohxdACP[c],c,FALSE,Unchanged,FALSE
ergtetrol[c],ergtetrol,MNXM1109,MNXM1109[c],c,TRUE,MetanetX conversion,FALSE
o2[r],o2,MNXM735438,MNXM735438[r],r,TRUE,MetanetX conversion,FALSE
pydx5p[c],pydx5p,MNXM161,MNXM161[c],c,TRUE,MetanetX conversion,FALSE
mtpp[e],mtpp,MNXM1543660,MNXM1543660[e],e,TRUE,MetanetX conversion,FALSE
3ig3p[c],3ig3p,MNXM730763,MNXM730763[c],c,TRUE,MetanetX conversion,FALSE
cer3_26[c],cer3_26,MNXM5081,MNXM5081[c],c,TRUE,MetanetX conversion,FALSE
adp5ethyl4methylthiazole[c],adp5ethyl4methylthiazole,adp5ethyl4methylthiazole,adp5ethyl4methylthiazole[c],c,FALSE,Unchanged,FALSE
3php[c],3php,MNXM541,MNXM541[c],c,TRUE,MetanetX conversion,FALSE
3hxccoa[r],3hxccoa,MNXM91798,MNXM91798[r],r,TRUE,MetanetX conversion,FALSE
thmtp[c],thmtp,MNXM1341,MNXM1341[c],c,TRUE,MetanetX conversion,FALSE
xmp[c],xmp,MNXM1104385,MNXM1104385[c],c,TRUE,MetanetX conversion,FALSE
ptd135bp[c],ptd135bp,ptd135bp,ptd135bp[c],c,FALSE,Unchanged,FALSE
4mpetz[c],4mpetz,MNXM960,MNXM960[c],c,TRUE,MetanetX conversion,FALSE
trnaser[c],trnaser,MNXM1543944,MNXM1543944[c],c,TRUE,MetanetX conversion,FALSE
aspL[x],aspL,aspL,aspL[x],x,FALSE,Unchanged,FALSE
glx[x],glx,MNXM69,MNXM69[x],x,TRUE,MetanetX conversion,FALSE
3hdccoa[m],3hdccoa,3hdccoa,3hdccoa[m],m,FALSE,Unchanged,FALSE
ibutoh[c],ibutoh,MNXM5188,MNXM5188[c],c,TRUE,MetanetX conversion,FALSE
hco3[c],hco3,MNXM1094693,MNXM1094693[c],c,TRUE,MetanetX conversion,FALSE
ficytc[c],ficytc,MNXM731967,MNXM731967[c],c,TRUE,MetanetX conversion,FALSE
3Z6Z9Zddccoa[m],3Z6Z9Zddccoa,3Z6Z9Zddccoa,3Z6Z9Zddccoa[m],m,FALSE,Unchanged,FALSE
ergst[r],ergst,MNXM741449,MNXM741449[r],r,TRUE,MetanetX conversion,FALSE
3hddccoa[x],3hddccoa,MNXM1091778,MNXM1091778[x],x,TRUE,MetanetX conversion,FALSE
meoh[c],meoh,MNXM729799,MNXM729799[c],c,TRUE,MetanetX conversion,FALSE
pi[c],pi,MNXM9,MNXM9[c],c,TRUE,MetanetX conversion,FALSE
r1p[c],r1p,MNXM1103205,MNXM1103205[c],c,TRUE,MetanetX conversion,FALSE
lacD[x],lacD,lacD,lacD[x],x,FALSE,Unchanged,FALSE
cpppg3[c],cpppg3,MNXM735625,MNXM735625[c],c,TRUE,MetanetX conversion,FALSE
3hocdcoa[x],3hocdcoa,3hocdcoa,3hocdcoa[x],x,FALSE,Unchanged,FALSE
malL[x],malL,malL,malL[x],x,FALSE,Unchanged,FALSE
malL[m],malL,malL,malL[m],m,FALSE,Unchanged,FALSE
nadp[c],nadp,MNXM5,MNXM5[c],c,TRUE,MetanetX conversion,FALSE
3E7Zdccoa[x],3E7Zdccoa,3E7Zdccoa,3E7Zdccoa[x],x,FALSE,Unchanged,FALSE
methf[m],methf,MNXM511,MNXM511[m],m,TRUE,MetanetX conversion,FALSE
dhpt[c],dhpt,MNXM722728,MNXM722728[c],c,TRUE,MetanetX conversion,FALSE
2oxoadp[c],2oxoadp,MNXM263,MNXM263[c],c,TRUE,MetanetX conversion,FALSE
protein_1g[c],protein_1g,protein_1g,protein_1g[c],c,FALSE,Unchanged,FALSE
caro[c],caro,MNXM1108250,MNXM1108250[c],c,TRUE,MetanetX conversion,FALSE
nadp[r],nadp,MNXM5,MNXM5[r],r,TRUE,MetanetX conversion,FALSE
glucys[c],glucys,MNXM735669,MNXM735669[c],c,TRUE,MetanetX conversion,FALSE
cysL[c],cysL,cysL,cysL[c],c,FALSE,Unchanged,FALSE
hxcoa[m],hxcoa,MNXM1103616,MNXM1103616[m],m,TRUE,MetanetX conversion,FALSE
3h7Z10Zhxdcoa[x],3h7Z10Zhxdcoa,3h7Z10Zhxdcoa,3h7Z10Zhxdcoa[x],x,FALSE,Unchanged,FALSE
3h3mglutcoa[c],3h3mglutcoa,3h3mglutcoa,3h3mglutcoa[c],c,FALSE,Unchanged,FALSE
ribD[c],ribD,ribD,ribD[c],c,FALSE,Unchanged,FALSE
dudp[c],dudp,MNXM572,MNXM572[c],c,TRUE,MetanetX conversion,FALSE
dhmtp[c],dhmtp,MNXM1370756,MNXM1370756[c],c,TRUE,MetanetX conversion,FALSE
d5r1p[c],d5r1p,d5r1p,d5r1p[c],c,FALSE,Unchanged,FALSE
3obehencoa[x],3obehencoa,3obehencoa,3obehencoa[x],x,FALSE,Unchanged,FALSE
nmn[c],nmn,MNXM355,MNXM355[c],c,TRUE,MetanetX conversion,FALSE
10fthf[m],10fthf,MNXM1102376,MNXM1102376[m],m,TRUE,MetanetX conversion,FALSE
dutp[c],dutp,MNXM452,MNXM452[c],c,TRUE,MetanetX conversion,FALSE
glycR[c],glycR,glycR,glycR[c],c,FALSE,Unchanged,FALSE
ddccoa[x],ddccoa,ddccoa,ddccoa[x],x,FALSE,Unchanged,FALSE
pmtcoa[x],pmtcoa,MNXM1106160,MNXM1106160[x],x,TRUE,MetanetX conversion,FALSE
srbL[e],srbL,srbL,srbL[e],e,FALSE,Unchanged,FALSE
ggdp[c],ggdp,MNXM728266,MNXM728266[c],c,TRUE,MetanetX conversion,FALSE
cer4_26[e],cer4_26,cer4_26,cer4_26[e],e,FALSE,Unchanged,FALSE
zymester[e],zymester,zymester,zymester[e],e,FALSE,Unchanged,FALSE
stcoa[r],stcoa,MNXM1104352,MNXM1104352[r],r,TRUE,MetanetX conversion,FALSE
acg5sa[m],acg5sa,MNXM1062,MNXM1062[m],m,TRUE,MetanetX conversion,FALSE
orn[c],orn,MNXM741175,MNXM741175[c],c,TRUE,MetanetX conversion,FALSE
glyc3p[c],glyc3p,MNXM66,MNXM66[c],c,TRUE,MetanetX conversion,FALSE
2ippm[c],2ippm,MNXM1369559,MNXM1369559[c],c,TRUE,MetanetX conversion,FALSE
cmp[c],cmp,MNXM1103302,MNXM1103302[c],c,TRUE,MetanetX conversion,FALSE
h2s[m],h2s,MNXM1366923,MNXM1366923[m],m,TRUE,MetanetX conversion,FALSE
dgdp[c],dgdp,MNXM436,MNXM436[c],c,TRUE,MetanetX conversion,FALSE
dpcoa[c],dpcoa,MNXM1104543,MNXM1104543[c],c,TRUE,MetanetX conversion,FALSE
mannan[c],mannan,MNXM1543641,MNXM1543641[c],c,TRUE,MetanetX conversion,FALSE
cholp[c],cholp,MNXM229,MNXM229[c],c,TRUE,MetanetX conversion,FALSE
b124tc[m],b124tc,MNXM920,MNXM920[m],m,TRUE,MetanetX conversion,FALSE
gcald[e],gcald,MNXM734590,MNXM734590[e],e,TRUE,MetanetX conversion,FALSE
trnalys[c],trnalys,MNXM1543939,MNXM1543939[c],c,TRUE,MetanetX conversion,FALSE
pap[c],pap,MNXM1103458,MNXM1103458[c],c,TRUE,MetanetX conversion,FALSE
gthrd[e],gthrd,MNXM490899,MNXM490899[e],e,TRUE,MetanetX conversion,FALSE
pi[m],pi,MNXM9,MNXM9[m],m,TRUE,MetanetX conversion,FALSE
3hbehencoa[r],3hbehencoa,3hbehencoa,3hbehencoa[r],r,FALSE,Unchanged,FALSE
3h5Z8Ztdcoa[x],3h5Z8Ztdcoa,3h5Z8Ztdcoa,3h5Z8Ztdcoa[x],x,FALSE,Unchanged,FALSE
but[m],but,MNXM458,MNXM458[m],m,TRUE,MetanetX conversion,FALSE
sprm[c],sprm,MNXM408,MNXM408[c],c,TRUE,MetanetX conversion,FALSE
nadph[r],nadph,MNXM738702,MNXM738702[r],r,TRUE,MetanetX conversion,FALSE
co2[n],co2,MNXM13,MNXM13[n],n,TRUE,MetanetX conversion,FALSE
trnatrp[c],trnatrp,MNXM1543947,MNXM1543947[c],c,TRUE,MetanetX conversion,FALSE
dhap[x],dhap,MNXM77,MNXM77[x],x,TRUE,MetanetX conversion,FALSE
3h5Z8Z11Ztdcoa[m],3h5Z8Z11Ztdcoa,3h5Z8Z11Ztdcoa,3h5Z8Z11Ztdcoa[m],m,FALSE,Unchanged,FALSE
h[m],h,MNXM1,MNXM1[m],m,TRUE,MetanetX conversion,FALSE
5Zoccoa[x],5Zoccoa,5Zoccoa,5Zoccoa[x],x,FALSE,Unchanged,FALSE
gthrd[c],gthrd,MNXM490899,MNXM490899[c],c,TRUE,MetanetX conversion,FALSE
dtdp[c],dtdp,MNXM152,MNXM152[c],c,TRUE,MetanetX conversion,FALSE
epist[c],epist,MNXM1371083,MNXM1371083[c],c,TRUE,MetanetX conversion,FALSE
acald[c],acald,MNXM75,MNXM75[c],c,TRUE,MetanetX conversion,FALSE
2obut[e],2obut,MNXM159,MNXM159[e],e,TRUE,MetanetX conversion,FALSE
hisL[c],hisL,hisL,hisL[c],c,FALSE,Unchanged,FALSE
trnaglu[c],trnaglu,MNXM1091273,MNXM1091273[c],c,TRUE,MetanetX conversion,FALSE
focytb5[c],focytb5,MNXM726614,MNXM726614[c],c,TRUE,MetanetX conversion,FALSE
ddca[c],ddca,MNXM402,MNXM402[c],c,TRUE,MetanetX conversion,FALSE
atp[x],atp,MNXM3,MNXM3[x],x,TRUE,MetanetX conversion,FALSE
25dhpp[c],25dhpp,MNXM1103734,MNXM1103734[c],c,TRUE,MetanetX conversion,FALSE
occoa[m],occoa,MNXM1093479,MNXM1093479[m],m,TRUE,MetanetX conversion,FALSE
thf[m],thf,MNXM1103936,MNXM1103936[m],m,TRUE,MetanetX conversion,FALSE
succoa[m],succoa,MNXM1104774,MNXM1104774[m],m,TRUE,MetanetX conversion,FALSE
pheL[c],pheL,pheL,pheL[c],c,FALSE,Unchanged,FALSE
sucsal[m],sucsal,MNXM172,MNXM172[m],m,TRUE,MetanetX conversion,FALSE
trnahis[c],trnahis,MNXM1543936,MNXM1543936[c],c,TRUE,MetanetX conversion,FALSE
aspL[m],aspL,aspL,aspL[m],m,FALSE,Unchanged,FALSE
paps[c],paps,MNXM1104555,MNXM1104555[c],c,TRUE,MetanetX conversion,FALSE
2hpmhmbq[m],2hpmhmbq,MNXM147696,MNXM147696[m],m,TRUE,MetanetX conversion,FALSE
zcarote[c],zcarote,MNXM726185,MNXM726185[c],c,TRUE,MetanetX conversion,FALSE
9Zocda[x],9Zocda,9Zocda,9Zocda[x],x,FALSE,Unchanged,FALSE
chitin_1g[c],chitin_1g,chitin_1g,chitin_1g[c],c,FALSE,Unchanged,FALSE
3oarachcoa[r],3oarachcoa,3oarachcoa,3oarachcoa[r],r,FALSE,Unchanged,FALSE
